ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_QMDP36W,314,303,1,42.0,314,1,2,37,67,247,73,1,1
ID_EP2MP5B,314,303,1,41.0,314,1,8,37,26,247,73,1,0
ID_TSYKR43,314,303,1,43.0,314,2,8,37,26,16,7,1,0
ID_5YL1T0P,314,303,1,31.0,314,1,8,37,26,68,73,1,0
ID_MAX97XR,314,303,1,30.0,314,1,2,0,49,247,73,5,0
ID_IC14JSU,314,303,0,31.0,314,1,2,0,49,247,73,6,0
ID_QNJQ3I1,314,303,1,60.0,314,1,2,0,67,247,73,1,0
ID_548C6G5,314,303,1,38.0,314,1,2,4,26,125,54,5,0
ID_K88BWST,314,303,1,41.0,314,1,2,4,26,125,54,1,0
ID_4735B2N,314,60,0,38.0,314,3,2,4,67,157,73,1,1
ID_I7M2H6H,314,303,2,20.0,314,3,8,4,38,227,102,1,0
ID_CWSS5A3,314,303,1,36.0,314,1,8,4,67,16,7,1,1
ID_6Y5A60I,314,303,1,37.0,314,1,8,4,67,16,7,1,0
ID_VCVRN1Y,314,303,0,59.0,314,1,8,4,67,213,93,1,1
ID_BX3M92T,314,303,2,38.0,314,1,2,4,67,245,23,1,0
ID_9PRYA8X,314,303,0,57.0,314,1,8,37,38,166,77,1,0
ID_6PYU4A3,314,303,1,47.0,314,2,8,4,49,247,73,1,0
ID_Q1YLFB7,314,303,1,2.0,314,1,8,37,67,158,73,5,0
ID_HKS57AH,314,126,2,38.0,314,2,2,38,26,0,23,1,0
ID_PKFR3CV,314,303,0,31.0,314,1,2,38,26,247,73,6,0
ID_UIFW4KY,314,303,0,63.0,314,1,8,38,38,107,48,1,0
ID_HS08AIK,314,303,0,36.0,314,1,8,4,45,143,65,1,0
ID_R2HXZG6,314,303,1,50.0,314,1,2,25,29,22,73,5,0
ID_YQJOFFC,314,302,0,70.0,314,1,2,25,29,22,73,1,0
ID_7NW47G3,314,303,0,31.0,314,1,2,38,67,247,73,6,0
ID_2D2T6FA,314,303,1,45.0,314,1,2,4,67,22,73,1,0
ID_YVQRPQ3,314,303,1,43.0,314,2,8,4,26,16,7,1,0
ID_INC1CQQ,314,303,1,35.0,314,1,8,37,67,159,73,1,0
ID_YRM6YXV,314,303,0,38.0,314,1,8,37,67,159,73,1,0
ID_EFJVLZ5,314,303,1,40.0,314,1,8,4,67,157,73,1,0
ID_CR1QSJY,314,60,0,38.0,314,3,2,0,67,157,73,1,1
ID_9O97L2X,314,303,1,51.0,314,1,2,32,67,35,14,1,0
ID_KN3SRMA,314,303,1,37.0,314,1,8,4,29,247,73,1,0
ID_5BXWWNH,314,289,1,35.0,314,1,2,11,23,247,73,1,0
ID_X6L6VXN,314,303,0,31.0,314,1,8,4,29,247,73,6,0
ID_INOSMAN,314,303,1,43.0,314,2,8,4,26,16,7,1,1
ID_86F8W1E,314,303,1,44.0,314,2,8,11,34,247,73,1,0
ID_7WCVP6L,314,303,0,38.0,314,1,8,37,67,158,73,1,0
ID_9OUQRKX,314,303,1,20.0,314,1,8,37,67,158,73,1,0
ID_PUR57VA,314,303,0,38.0,314,1,8,38,67,107,48,1,0
ID_N73A8LN,314,303,0,40.0,314,1,8,4,67,107,48,1,0
ID_Z4D5SL2,314,303,0,45.0,314,3,2,4,67,85,40,1,1
ID_GY22XJH,314,303,0,31.0,314,1,2,4,67,247,73,6,0
ID_8SJ5TBV,314,303,1,51.0,314,4,2,37,58,226,104,1,0
ID_VZCG612,314,122,0,36.0,314,2,8,37,67,185,81,1,0
ID_8ANTZHM,314,303,0,31.0,314,1,2,37,58,247,73,6,0
ID_Z22OFA9,314,303,1,59.0,314,1,8,37,29,137,23,1,0
ID_4FS3VHM,314,303,0,32.0,314,1,8,37,29,115,73,1,0
ID_RU4RK64,314,303,1,58.0,314,1,8,4,50,84,39,1,0
ID_8RWJ3RR,314,303,1,41.0,314,1,8,4,26,247,73,1,0
ID_1JNAIXM,314,303,1,41.0,314,1,8,4,26,125,54,1,0
ID_F6RXHMJ,314,302,1,35.0,314,1,2,37,58,247,73,5,0
ID_4F4UK9M,314,303,1,45.0,314,2,2,4,49,220,96,1,0
ID_PEDR1IW,315,304,1,37.0,315,1,8,4,26,33,73,2,1
ID_E6K91AV,315,304,1,20.0,315,1,2,38,67,115,73,5,0
ID_2EDP72K,315,304,1,41.0,315,1,2,38,67,115,73,5,0
ID_39R912D,315,42,1,38.0,315,2,2,38,67,115,73,1,1
ID_OCI3HXP,315,120,1,34.0,315,1,2,38,67,115,73,1,0
ID_ARB312K,315,304,1,39.0,315,1,2,38,67,115,73,5,0
ID_BPOPL3H,315,30,1,32.0,315,1,2,38,67,115,73,2,0
ID_ZH19T95,315,42,1,38.0,315,2,2,38,67,115,73,1,0
ID_APRWRJF,315,304,0,32.0,315,1,2,38,67,115,73,1,0
ID_JYQILYS,315,304,1,39.0,315,1,2,38,67,115,73,5,0
ID_U46A9RT,315,304,1,37.0,315,1,8,4,26,33,73,2,1
ID_MWRHHA2,315,304,1,59.0,315,2,8,4,67,115,73,1,0
ID_LBVNGMK,315,304,0,40.0,315,1,8,4,67,115,73,5,0
ID_SIK84HZ,315,304,1,50.0,315,1,8,4,67,33,73,5,0
ID_22EC8HR,315,36,1,39.0,315,1,8,4,67,33,73,1,0
ID_Q61R5S6,315,304,1,30.0,315,1,8,4,67,33,73,1,0
ID_GT730W0,315,198,1,26.0,315,1,8,4,26,33,73,1,0
ID_X8AAJ3U,315,304,1,38.0,315,1,8,4,26,103,46,1,0
ID_ZWT92YG,315,304,0,38.0,315,1,8,4,67,157,73,1,0
ID_W5BIQUJ,315,267,1,44.0,315,3,8,4,67,20,73,1,0
ID_96DP70R,315,304,0,40.0,315,2,8,4,26,103,46,1,0
ID_5G0JLDW,315,304,0,42.0,315,1,8,32,67,96,23,1,1
ID_I280XFJ,315,303,0,82.0,315,1,2,4,29,96,23,1,0
ID_WCGQTOK,315,120,0,40.0,315,1,2,37,67,246,13,1,0
ID_LJ1C02Y,315,304,1,33.0,315,1,2,37,67,246,13,1,0
ID_ZNB4R6U,315,304,0,56.0,315,1,2,4,67,132,73,1,0
ID_D23Y3US,315,304,0,36.0,315,1,2,4,67,132,73,5,0
ID_YWPC9WZ,315,304,1,57.0,315,1,2,26,42,132,73,1,0
ID_A4T0CEW,315,231,1,48.0,315,1,2,26,42,132,73,1,0
ID_8CP81AH,315,303,1,36.0,315,2,2,26,42,84,39,5,0
ID_ZP3WMDJ,315,304,1,38.0,315,1,2,26,42,84,39,5,0
ID_MS23PZ8,315,304,1,35.0,315,1,2,26,42,132,73,1,0
ID_TOXQDTY,315,304,1,20.0,315,1,8,26,67,84,39,5,0
ID_KXXXRBC,315,304,1,37.0,315,1,8,4,26,33,73,2,0
ID_UDPTVIZ,315,33,1,44.0,315,3,8,4,67,20,73,1,0
ID_OYA2DHG,315,198,1,26.0,315,1,8,0,26,20,73,1,0
ID_XHTBPEO,315,121,1,42.0,315,1,8,0,26,247,73,1,0
ID_L2VKCY9,315,304,1,40.0,315,1,8,0,26,247,73,5,0
ID_H05TCJ7,315,40,1,42.0,315,1,2,4,29,247,73,1,0
ID_8RS19AU,315,131,1,33.0,315,2,2,4,29,96,23,1,0
ID_6S35KHP,315,304,1,62.0,315,1,2,26,42,84,39,5,0
ID_NNW0I6X,315,304,1,40.0,315,1,2,4,29,96,23,5,0
ID_31488PQ,316,305,1,51.0,316,1,8,7,67,177,23,5,0
ID_0W3PCWB,316,305,0,44.0,316,1,2,38,67,247,73,1,0
ID_C7CX81M,316,305,2,11.0,316,1,2,4,42,158,73,1,0
ID_CJYDBKJ,316,305,1,32.0,316,1,8,7,67,158,73,5,0
ID_M9Y3K8P,316,152,1,40.0,316,1,8,7,26,158,73,1,0
ID_NBLXEVD,316,305,1,42.0,316,1,8,7,26,177,23,5,0
ID_W0W1FKK,316,305,0,41.0,316,1,8,7,42,177,23,1,0
ID_VY7OHVL,316,305,2,32.0,316,1,8,22,67,34,73,1,1
ID_5JM6ORT,316,304,1,36.0,316,1,2,32,26,34,73,4,0
ID_YZRX8V1,316,304,1,38.0,316,3,2,32,26,34,73,1,0
ID_9JM961F,316,305,0,43.0,316,1,2,32,48,158,73,1,1
ID_2H9ZD9D,316,305,1,36.0,316,1,8,4,67,158,73,5,0
ID_3POLFSE,316,152,1,40.0,316,1,8,4,26,158,73,1,0
ID_XT47G2J,316,31,1,44.0,316,1,8,26,67,5,23,1,0
ID_WU8DGOZ,317,306,1,39.0,317,1,8,38,69,16,7,5,0
ID_JL8ZANP,317,306,0,34.0,317,2,8,38,67,245,23,5,0
ID_8UQ7E0K,317,306,0,45.0,317,2,2,38,67,245,23,1,0
ID_MQBRWJQ,317,135,1,40.0,317,1,8,38,69,16,7,1,0
ID_98WAE61,317,189,0,28.0,317,1,8,38,67,247,73,1,0
ID_BNT5B3I,317,306,1,2.0,317,1,8,38,67,247,73,5,0
ID_FE8IJOV,317,306,1,40.0,317,1,8,38,35,247,73,5,0
ID_I225IAT,317,306,1,36.0,317,1,8,38,67,247,73,5,0
ID_9X3J11X,318,307,2,42.0,318,1,8,4,67,96,23,5,0
ID_71V3GHS,318,307,1,36.0,318,1,8,37,26,96,23,1,0
ID_AU34KRM,318,34,0,32.0,318,1,8,22,67,179,85,1,0
ID_GYOPUQL,318,307,2,50.0,318,1,8,32,67,16,7,5,0
ID_VYCMQXR,318,124,1,34.0,318,1,8,32,67,16,7,4,0
ID_0X7JTGO,318,74,1,46.0,318,4,8,4,49,247,73,6,0
ID_ZOZDBJQ,318,307,1,52.0,318,1,8,32,52,237,73,5,0
ID_1384A54,318,306,1,44.0,318,1,8,32,52,237,73,5,0
ID_OVWGL0E,318,307,1,52.0,318,1,8,32,52,96,23,1,0
ID_TB8DXH0,318,307,1,41.0,318,1,8,32,52,34,73,1,0
ID_KO6TI51,318,307,1,41.0,318,1,8,32,52,34,73,5,0
ID_8Q2MALN,318,307,1,52.0,318,1,8,4,67,96,23,1,1
ID_V0JOW76,318,307,0,57.0,318,1,8,32,52,237,73,1,1
ID_ADZC1XL,318,308,0,33.0,318,1,8,4,67,66,28,4,0
ID_VPDPT71,318,307,0,57.0,318,1,8,32,52,237,73,1,0
ID_AQB08A6,318,124,1,27.0,318,1,8,4,7,66,28,1,0
ID_SYJXRVF,318,307,0,50.0,318,1,8,4,7,66,28,1,0
ID_43PHNO3,318,307,1,41.15399093164514,318,1,8,38,69,247,73,7,0
ID_VX1ODVF,318,307,1,36.0,318,1,8,38,26,247,73,1,0
ID_L3Q67NX,318,307,0,50.0,318,1,8,38,26,247,73,1,0
ID_LGD0TFO,318,307,1,71.0,318,1,8,4,26,247,73,2,0
ID_6T57WXV,318,307,1,49.0,318,1,8,4,26,247,73,5,0
ID_64376DG,318,307,1,25.0,318,1,8,38,26,247,73,1,0
ID_C5PPMO4,318,293,0,34.0,318,1,8,4,26,247,73,1,0
ID_8KN65HY,318,74,1,46.0,318,4,8,4,26,247,73,6,0
ID_TY0OZGP,318,307,1,40.0,318,1,8,4,32,247,73,5,0
ID_9TF68KP,318,307,1,37.0,318,2,8,4,32,247,73,5,0
ID_E9J6BL4,318,307,1,54.0,318,1,8,4,7,107,48,5,0
ID_AOS8TZ1,318,307,1,41.0,318,1,8,4,7,34,73,1,0
ID_N62KHSO,318,307,0,34.0,318,1,8,4,26,247,73,1,0
ID_XT5IBGM,319,308,1,41.0,319,1,2,32,29,115,73,5,0
ID_PZAI2WE,319,308,0,38.0,319,1,2,32,29,115,73,1,0
ID_GV321L8,319,307,1,38.0,319,1,8,0,67,237,73,5,0
ID_ZPNREMG,319,269,1,50.0,319,2,8,0,67,237,73,1,0
ID_TB57S7D,319,308,1,45.0,319,1,8,0,67,179,85,5,0
ID_U2L38T0,319,308,1,44.0,319,1,8,0,26,144,66,5,0
ID_T13H3FY,319,308,0,20.0,319,1,2,0,46,179,85,0,0
ID_YV3DFK5,319,34,1,41.15399093164514,319,1,2,32,49,247,73,1,0
ID_WWOGAPM,319,35,1,34.0,319,1,8,0,67,249,108,1,1
ID_LBUE0GS,319,58,1,33.0,319,2,2,32,49,247,73,1,0
ID_IOR7FQV,319,35,1,34.0,319,1,2,4,67,249,108,1,0
ID_CGLHLED,319,308,0,30.0,319,1,2,32,67,247,73,1,0
ID_6QBL5IR,319,308,1,40.0,319,1,2,32,67,247,73,5,0
ID_DVEH2S2,319,308,1,50.0,319,1,8,32,49,159,73,5,0
ID_T6LXWS8,319,308,2,41.0,319,1,8,32,49,159,73,5,0
ID_UEBPF3A,319,308,1,39.0,319,1,8,32,49,159,73,1,0
ID_85EW9Q6,319,308,1,71.0,319,1,2,4,49,16,7,1,0
ID_EGIBCP5,319,308,1,37.0,319,1,2,0,42,42,27,1,0
ID_S7M28S4,319,158,0,67.0,319,1,2,4,67,247,73,1,0
ID_61CYCPZ,319,40,1,37.0,319,1,2,4,67,247,73,1,0
ID_0Y7RLXD,319,308,1,35.0,319,1,2,4,67,247,73,5,0
ID_MZSVSIA,319,308,0,65.0,319,1,2,32,49,247,73,1,0
ID_PEK6GLU,319,308,1,39.0,319,1,2,4,42,42,27,5,0
ID_AZPIREJ,319,308,0,40.0,319,2,8,0,26,144,66,1,1
ID_7SF94G7,319,308,1,50.0,319,1,8,4,48,153,23,5,0
ID_SWXHFB3,319,308,1,37.0,319,1,2,4,42,42,27,1,0
ID_QG30SAP,319,308,1,37.0,319,1,8,22,67,179,85,1,0
ID_4JJ1QSY,319,122,0,41.0,319,1,8,22,67,179,85,4,0
ID_NRRJRG4,319,274,0,30.0,319,1,8,37,67,179,85,1,0
ID_1KDHZYW,319,125,1,38.0,319,1,8,37,67,179,85,1,0
ID_9GM88B8,319,308,0,30.0,319,1,8,38,67,179,85,1,0
ID_1QD0I3F,319,308,0,32.0,319,2,8,38,67,158,73,1,0
ID_L5M3DEP,319,125,0,47.0,319,2,8,26,54,143,65,1,0
ID_DI8968O,319,308,0,50.0,319,1,2,26,21,157,73,1,1
ID_9451W4P,319,124,1,27.0,319,1,2,26,21,157,73,1,0
ID_8QWAFLH,319,308,2,6.0,319,1,2,26,21,157,73,1,0
ID_9PZWBN4,319,308,0,33.0,319,1,8,26,67,158,73,1,0
ID_IWE9EIN,319,306,0,5.0,319,1,2,26,38,115,73,1,0
ID_HVP879A,319,308,1,44.0,319,1,8,4,26,153,23,1,0
ID_YKXO06V,319,308,0,35.0,319,1,2,26,21,157,73,1,0
ID_JB5I5Z3,319,125,1,38.0,319,2,8,4,38,115,73,1,0
ID_X5LIMUN,319,308,1,32.0,319,1,8,4,38,115,73,5,0
ID_P50WZGW,319,306,0,5.0,319,1,8,4,38,115,73,1,0
ID_V88Y6KQ,319,308,1,32.0,319,1,8,4,38,115,73,5,0
ID_QQBAZBC,319,308,0,41.0,319,1,2,26,38,115,73,5,0
ID_MPL4GI1,319,308,1,46.0,319,1,2,26,38,115,73,5,0
ID_QJP6NAN,319,308,0,31.0,319,1,2,26,38,115,73,5,0
ID_FU3NVPC,319,308,0,50.0,319,1,2,26,21,157,73,1,0
ID_S53KDUU,320,309,1,60.0,320,1,8,4,67,160,73,5,0
ID_S2SU7DM,320,309,0,23.0,320,1,8,32,67,39,73,1,0
ID_TD3CI37,320,63,1,12.0,320,2,8,32,49,160,73,6,0
ID_47JRP55,320,306,0,38.0,320,1,8,32,49,160,73,1,0
ID_5SXA1I4,320,63,1,12.0,320,2,2,4,42,160,73,6,0
ID_N51IVLV,320,63,1,12.0,320,2,2,4,58,160,73,6,0
ID_RGJ0AI1,320,309,2,39.0,320,1,8,4,26,160,73,5,0
ID_WQRYD54,320,63,1,12.0,320,2,2,4,58,160,73,6,0
ID_XU1AEZZ,320,209,1,28.0,320,1,2,4,58,160,73,1,0
ID_5SV5NUX,320,309,1,41.15399093164514,320,1,8,4,67,160,73,5,0
ID_M46S0NJ,320,211,0,31.0,320,1,2,38,42,152,73,1,0
ID_QS0URZV,320,309,1,51.0,320,1,8,4,26,237,73,5,0
ID_SI8SHML,320,309,0,36.0,320,1,8,4,67,39,73,5,0
ID_5OW09PF,320,218,1,52.0,320,3,8,0,6,39,73,1,1
ID_GTPVV56,320,63,1,12.0,320,2,2,4,49,160,73,6,0
ID_LQV4LVI,320,63,1,12.0,320,2,2,4,58,160,73,6,0
ID_99NNNT4,320,63,1,12.0,320,2,2,4,49,160,73,6,0
ID_3V2FLJX,320,308,0,38.0,320,1,2,4,49,160,73,5,0
ID_7T6VUSP,320,309,1,50.0,320,1,2,4,49,160,73,5,0
ID_U8FGB6N,320,309,1,51.0,320,1,2,4,49,160,73,5,0
ID_S9OMYQD,320,309,0,42.0,320,1,2,4,49,247,73,1,0
ID_6ROU9K8,320,177,1,36.0,320,1,8,4,67,247,73,1,1
ID_MD2YK3S,320,309,0,40.0,320,1,8,32,67,39,73,5,0
ID_SKRIC7Z,320,218,1,52.0,320,3,8,4,67,39,73,1,1
ID_RQV6QEC,320,218,1,52.0,320,3,8,32,67,39,73,1,1
ID_2BNVSBI,320,63,1,12.0,320,2,2,4,42,160,73,6,0
ID_LVP5BLH,320,309,0,41.0,320,1,8,37,42,39,73,5,0
ID_06TZLPR,320,218,1,52.0,320,3,8,7,67,39,73,1,0
ID_QNVIQXY,320,309,1,41.15399093164514,320,1,8,7,67,247,73,1,0
ID_OTWAR3E,320,218,1,52.0,320,3,8,0,67,39,73,1,1
ID_ZPTTLB4,320,309,1,41.0,320,1,2,38,29,203,15,2,0
ID_OGFJ55F,320,177,1,36.0,320,1,8,38,67,203,15,1,0
ID_HGX55TM,320,309,0,39.0,320,1,8,38,67,203,15,5,0
ID_OFS9KOG,320,310,0,43.0,320,1,8,38,26,203,15,4,0
ID_PD3RLYM,320,218,1,52.0,320,3,8,0,6,39,73,1,0
ID_4VOEQPT,320,309,0,40.0,320,1,8,0,6,39,73,5,0
ID_0TB0K22,320,177,1,36.0,320,1,8,0,67,39,73,1,1
ID_0UFGFKF,320,34,1,45.0,320,1,8,0,67,158,73,1,0
ID_ACL3TCL,320,211,0,31.0,320,1,2,38,42,152,73,1,1
ID_2JCPR87,320,218,1,52.0,320,3,8,0,67,39,73,1,0
ID_A4LNR4X,320,63,1,12.0,320,2,2,4,67,160,73,6,0
ID_UYZI0UA,320,125,1,50.0,320,1,2,4,67,160,73,1,0
ID_UXZR6UM,320,309,0,40.0,320,1,2,4,67,160,73,5,0
ID_P8ENEQS,320,126,1,44.0,320,1,2,0,67,247,73,1,1
ID_AO1QW69,320,177,1,36.0,320,1,8,0,67,247,73,1,0
ID_EUQTP2P,320,65,2,44.0,320,1,8,0,67,247,73,1,0
ID_RIMX91W,320,63,1,12.0,320,2,2,0,26,160,73,6,0
ID_RZVZL9N,320,218,1,52.0,320,3,8,32,67,39,73,1,0
ID_VXU0PFC,320,309,1,31.0,320,1,8,32,67,39,73,5,0
ID_6T88BRP,320,126,0,39.0,320,1,8,37,42,39,73,1,0
ID_4SRT81J,320,218,1,52.0,320,3,8,4,67,39,73,1,0
ID_I3CE5O8,321,311,0,43.0,321,2,2,26,29,5,23,4,0
ID_TKVH9U9,321,122,1,44.0,321,1,8,26,67,5,23,1,0
ID_9O3NO2H,321,310,1,60.0,321,1,2,4,67,84,39,5,0
ID_9M5D39Y,321,37,1,49.0,321,3,2,4,67,84,39,1,0
ID_6SSP9J2,321,310,1,40.0,321,1,8,25,67,214,94,5,0
ID_QT0Q587,321,310,1,49.0,321,2,2,0,29,84,39,5,0
ID_VN2ML13,321,310,1,43.0,321,1,2,4,50,84,39,1,0
ID_G2ZXT45,321,310,2,50.0,321,1,8,25,26,214,94,5,0
ID_8TZBSAN,321,310,1,47.0,321,3,2,26,67,115,73,1,0
ID_9HU6Q1M,321,310,1,45.0,321,1,8,25,67,214,94,1,0
ID_BS58099,321,38,0,34.0,321,1,8,0,26,84,39,4,0
ID_KK6PA3A,321,310,1,51.0,321,1,2,26,67,169,77,1,0
ID_NVR8XL2,321,310,1,50.0,321,1,8,26,67,213,93,5,0
ID_TS8I2GR,321,310,0,40.0,321,1,2,26,29,169,77,5,0
ID_GJM0FZQ,321,310,1,36.0,321,1,2,26,29,169,77,5,0
ID_9AH3X7O,321,310,1,39.0,321,2,8,26,67,213,93,1,0
ID_BHEAKCC,321,310,1,30.0,321,1,8,26,67,160,73,1,0
ID_HAPTG3I,321,310,0,50.0,321,1,8,26,38,159,73,5,0
ID_QM5EWL8,321,310,1,45.0,321,1,8,0,67,214,94,1,0
ID_6ZL6MNY,321,310,0,1.0,321,1,8,0,67,214,94,5,0
ID_27FGHM6,321,310,0,22.0,321,1,8,0,67,214,94,1,0
ID_3KR36PL,321,310,1,43.0,321,1,2,4,69,84,39,1,0
ID_NPD230E,321,310,0,33.0,321,1,8,25,67,15,6,5,0
ID_94ZEH05,321,310,1,59.0,321,2,8,4,21,142,64,1,0
ID_E6MGXVV,321,311,0,43.0,321,2,2,26,29,169,77,4,0
ID_WP2H1W0,321,37,1,36.0,321,1,8,4,42,84,39,1,0
ID_BFFZFWN,321,310,1,50.0,321,1,8,25,67,133,73,5,0
ID_TMIXWFB,321,126,1,33.0,321,2,2,25,67,133,73,2,0
ID_96QKMDD,321,310,1,43.0,321,2,8,25,67,15,6,5,0
ID_XQKJUTU,321,310,1,49.0,321,2,8,0,29,160,73,5,0
ID_N02DWBZ,321,310,1,41.0,321,1,8,4,67,160,73,1,0
ID_DN593CD,321,310,1,30.0,321,1,8,26,67,160,73,1,1
ID_W474TH9,321,310,1,34.0,321,1,8,26,67,160,73,1,0
ID_HMYV370,321,310,1,47.0,321,1,8,42,26,160,73,1,1
ID_30WCDP0,321,310,1,39.0,321,2,8,42,26,165,73,1,0
ID_X0UELI5,321,310,0,1.0,321,1,8,42,26,165,73,5,0
ID_2XN676R,321,310,0,35.0,321,1,8,42,26,165,73,5,0
ID_O4HNXL0,321,133,1,37.0,321,2,8,42,26,247,73,1,0
ID_0NJ07AU,321,310,1,49.0,321,2,8,42,29,247,73,5,0
ID_2HQ06E4,321,310,1,43.0,321,2,8,4,67,16,7,1,0
ID_T24YM8W,321,310,0,42.0,321,1,2,4,67,160,73,1,0
ID_GQQ5IEA,321,310,1,20.0,321,1,8,4,67,16,7,5,0
ID_Q00V20A,321,310,1,42.0,321,1,8,4,67,247,73,1,0
ID_IILUP4Q,321,310,2,41.15399093164514,321,1,8,4,67,247,73,8,0
ID_N21YVR9,321,300,0,45.0,321,1,3,25,67,1,0,1,0
ID_VIITFIO,321,310,1,20.0,321,1,8,25,52,1,0,5,0
ID_S1VZ779,321,310,0,42.0,321,1,8,25,52,1,0,5,0
ID_JY8JL90,321,310,1,47.0,321,3,2,25,67,115,73,1,0
ID_JG0H33H,321,310,1,39.0,321,1,2,25,67,115,73,5,0
ID_2VWXL27,321,310,0,31.0,321,1,2,25,67,247,73,1,0
ID_LFBJDS6,321,310,1,42.0,321,1,2,25,67,247,73,5,0
ID_OV6SAYX,321,310,0,44.0,321,1,2,25,67,247,73,1,0
ID_O5513TY,321,310,1,40.0,321,1,8,4,67,16,7,1,0
ID_YX2CO6S,322,311,1,41.0,322,1,2,4,42,159,73,5,0
ID_LBBWF80,322,310,0,35.0,322,1,2,4,42,159,73,5,0
ID_RP8D4WF,322,311,1,35.0,322,1,2,4,42,159,73,5,0
ID_XT4YLD0,322,243,2,37.0,322,2,2,4,42,159,73,1,0
ID_UH5L5H7,322,37,1,38.0,322,1,8,37,42,84,39,1,0
ID_XV3P5EF,322,311,1,40.0,322,1,8,37,42,84,39,5,0
ID_92J8CGL,322,311,1,40.0,322,1,8,4,67,247,73,5,0
ID_A0QFG5Y,322,310,1,34.0,322,1,8,37,42,84,39,5,0
ID_DDIE57S,322,311,1,36.0,322,1,2,4,42,159,73,5,0
ID_N3O4NVN,322,311,1,41.0,322,1,8,37,42,84,39,1,0
ID_8VGEXHV,322,311,0,35.0,322,1,2,4,42,159,73,1,0
ID_D5Q2RGC,322,311,2,20.0,322,1,8,32,67,11,85,5,0
ID_0V08GID,322,37,1,32.0,322,4,8,32,67,159,73,1,1
ID_99TRQAA,322,311,1,42.0,322,1,8,32,33,11,85,0,1
ID_1VNW15S,322,311,1,3.0,322,1,8,32,33,11,85,1,0
ID_GX3QJLZ,322,311,1,68.0,322,1,8,32,67,11,85,5,0
ID_GXIJBAO,322,311,0,34.0,322,1,8,32,67,11,85,1,0
ID_XF5PC5N,322,311,1,42.0,322,1,13,32,33,11,85,0,1
ID_2GK0PV3,322,311,1,44.0,322,1,8,4,67,107,48,1,0
ID_NDD7M93,322,127,2,41.0,322,1,8,4,67,226,104,1,0
ID_90UZRNP,322,310,1,52.0,322,3,8,4,67,247,73,0,0
ID_DQMM3IA,322,311,0,34.0,322,2,8,4,49,115,73,1,0
ID_5PJUZGE,322,37,1,36.0,322,1,2,38,67,159,73,1,0
ID_HITDDAG,322,311,1,50.0,322,1,8,26,54,247,73,5,0
ID_FVKKMRU,322,311,1,40.0,322,2,8,32,67,195,73,2,0
ID_DICM4GX,322,311,1,48.0,322,1,8,26,67,247,73,1,0
ID_VLU4PLV,322,37,1,34.0,322,1,8,26,67,247,73,1,0
ID_I6TAXBR,322,311,1,35.0,322,1,8,26,67,142,64,2,1
ID_FGWW7YA,322,311,1,50.0,322,1,8,26,67,142,64,5,0
ID_7M5GGRZ,322,37,1,38.0,322,1,8,37,42,84,39,1,1
ID_B2GRD1L,322,311,1,73.0,322,1,8,37,67,84,39,1,0
ID_7DNHVU5,322,311,1,33.0,322,1,2,26,52,213,93,1,0
ID_FR8LUCF,322,311,1,53.0,322,2,2,26,52,247,73,5,0
ID_G8F72YK,322,311,0,20.0,322,1,8,26,67,247,73,5,0
ID_6YA6IPD,322,311,0,65.0,322,1,8,26,67,247,73,5,0
ID_PE67JL5,322,275,0,41.0,322,1,8,26,67,247,73,1,0
ID_GGR5XZH,322,311,1,51.0,322,1,2,26,52,213,93,1,0
ID_T1NH5YJ,322,310,1,37.0,322,2,10,38,49,237,73,1,0
ID_T94SZS6,322,311,2,50.0,322,1,10,38,49,237,73,5,0
ID_3HLJPFM,322,311,0,27.0,322,1,10,38,49,247,73,1,0
ID_3IQ8DV8,322,311,1,38.0,322,1,10,38,49,247,73,5,0
ID_7F7OX3H,322,311,1,53.0,322,1,10,38,49,247,73,5,0
ID_3EAO8TH,322,311,1,31.0,322,2,10,38,49,247,73,0,0
ID_60WH5Q6,322,311,1,74.0,322,1,10,38,49,247,73,5,0
ID_SDUP18O,322,37,1,32.0,322,4,8,32,67,247,73,1,0
ID_YNMP777,322,311,1,50.0,322,1,8,32,67,195,73,5,0
ID_Q0HJ481,322,311,1,50.0,322,1,8,32,67,195,73,5,0
ID_709I77Y,322,311,2,37.0,322,1,10,38,49,247,73,1,0
ID_E1G1BSN,323,312,1,33.0,323,1,8,7,67,87,23,1,1
ID_OB6CV0Z,323,312,1,43.0,323,1,8,7,67,118,73,1,0
ID_WXQG3MA,323,0,1,38.0,323,2,8,11,21,247,73,6,0
ID_WW3PEX5,323,312,1,52.0,323,1,8,4,67,96,23,1,1
ID_KYXWZFN,323,312,1,43.0,323,1,8,26,67,118,73,1,0
ID_CFXYL64,323,312,1,52.0,323,1,8,4,67,96,23,1,0
ID_7U4WPLA,323,312,1,37.0,323,1,8,4,67,177,73,1,1
ID_BY2ENJU,323,0,1,38.0,323,2,2,0,67,247,73,6,0
ID_5YN6IFL,323,0,1,38.0,323,2,2,0,67,247,73,6,0
ID_VFB52FG,323,311,1,38.0,323,1,2,0,67,247,73,5,0
ID_3BNEQM8,323,129,1,49.0,323,1,8,26,38,87,23,4,0
ID_SZLXPPH,323,312,1,48.0,323,1,8,26,67,118,73,5,0
